"","iso3c","lifeExpec","country","region","year"
"12773",NA,56.9121846576351,"Pre-demographic dividend",NA,2010
"12774",NA,57.4963257571457,"Pre-demographic dividend",NA,2011
"12775",NA,58.0444773450047,"Pre-demographic dividend",NA,2012
"12776",NA,58.5616483444175,"Pre-demographic dividend",NA,2013
"12777",NA,59.047516166744,"Pre-demographic dividend",NA,2014
"12778",NA,59.5028102219527,"Pre-demographic dividend",NA,2015
"12779",NA,NA,"Pre-demographic dividend",NA,2016
"12780",NA,49.424299852689,"Pre-demographic dividend",NA,1991
"12781",NA,49.4709062933559,"Pre-demographic dividend",NA,1992
"12782",NA,49.5179653500623,"Pre-demographic dividend",NA,1993
"12783",NA,49.5750828995393,"Pre-demographic dividend",NA,1994
"12784",NA,49.6523716487255,"Pre-demographic dividend",NA,1995
"12785",NA,49.7608921322606,"Pre-demographic dividend",NA,1996
"12786",NA,49.9100611396546,"Pre-demographic dividend",NA,1997
"12787",NA,50.1101266031434,"Pre-demographic dividend",NA,1998
"12788",NA,50.3711010441028,"Pre-demographic dividend",NA,1999
"12789",NA,50.7077514301685,"Pre-demographic dividend",NA,2000
"12790",NA,51.1316033936774,"Pre-demographic dividend",NA,2001
"12791",NA,51.638124578324,"Pre-demographic dividend",NA,2002
"12792",NA,52.2160341979833,"Pre-demographic dividend",NA,2003
"12793",NA,52.8518129558821,"Pre-demographic dividend",NA,2004
"12794",NA,53.5285028324264,"Pre-demographic dividend",NA,2005
"12795",NA,48.0870602780696,"Pre-demographic dividend",NA,1982
"12796",NA,48.3498892851104,"Pre-demographic dividend",NA,1983
"12797",NA,48.5856957330698,"Pre-demographic dividend",NA,1984
"12798",NA,48.790954400538,"Pre-demographic dividend",NA,1985
"12799",NA,48.9629270850661,"Pre-demographic dividend",NA,1986
"12800",NA,49.102209752829,"Pre-demographic dividend",NA,1987
"12801",NA,49.2123038145006,"Pre-demographic dividend",NA,1988
"12802",NA,49.2998394223872,"Pre-demographic dividend",NA,1989
"12803",NA,49.3694970547991,"Pre-demographic dividend",NA,1990
"12804",NA,38.7907794593216,"Pre-demographic dividend",NA,1960
"12805",NA,39.2390211246026,"Pre-demographic dividend",NA,1961
"12806",NA,39.6825543955571,"Pre-demographic dividend",NA,1962
"12807",NA,40.1209864965173,"Pre-demographic dividend",NA,1963
"12808",NA,40.5552928030168,"Pre-demographic dividend",NA,1964
"12809",NA,40.9886199062855,"Pre-demographic dividend",NA,1965
"12810",NA,41.4246978669129,"Pre-demographic dividend",NA,1966
"12811",NA,41.8662858320544,"Pre-demographic dividend",NA,1967
"12812",NA,42.3147586206738,"Pre-demographic dividend",NA,1968
"12813",NA,42.7696022029584,"Pre-demographic dividend",NA,1969
"12814",NA,43.230389515978,"Pre-demographic dividend",NA,1970
"12815",NA,43.69715677507,"Pre-demographic dividend",NA,1971
"12816",NA,44.1664039800842,"Pre-demographic dividend",NA,1972
"12817",NA,44.6334368301971,"Pre-demographic dividend",NA,1973
"12818",NA,45.0935136081157,"Pre-demographic dividend",NA,1974
"12819",NA,45.5416939755113,"Pre-demographic dividend",NA,1975
"12820",NA,45.9736652707339,"Pre-demographic dividend",NA,1976
"12821",NA,46.3859815490264,"Pre-demographic dividend",NA,1977
"12822",NA,46.7764402654059,"Pre-demographic dividend",NA,1978
"12823",NA,47.1430878509609,"Pre-demographic dividend",NA,1979
"12824",NA,47.4840469287328,"Pre-demographic dividend",NA,1980
"12825",NA,47.7983106464388,"Pre-demographic dividend",NA,1981
"12826",NA,51.0333091199767,"Early-demographic dividend",NA,1970
"12827",NA,51.5566049577661,"Early-demographic dividend",NA,1971
"12828",NA,52.0832849130661,"Early-demographic dividend",NA,1972
"12829",NA,52.6235557329584,"Early-demographic dividend",NA,1973
"12830",NA,53.1715722010241,"Early-demographic dividend",NA,1974
"12831",NA,53.7257723236626,"Early-demographic dividend",NA,1975
"12832",NA,54.2812051371446,"Early-demographic dividend",NA,1976
"12833",NA,54.8242408939111,"Early-demographic dividend",NA,1977
"12834",NA,55.3491182376399,"Early-demographic dividend",NA,1978
"12835",NA,55.8486215452286,"Early-demographic dividend",NA,1979
"12836",NA,56.3208173988708,"Early-demographic dividend",NA,1980
"12837",NA,56.768157510218,"Early-demographic dividend",NA,1981
"12838",NA,57.1989915026295,"Early-demographic dividend",NA,1982
"12839",NA,57.6241478413591,"Early-demographic dividend",NA,1983
"12840",NA,58.0476298958495,"Early-demographic dividend",NA,1984
"12841",NA,58.4726188932025,"Early-demographic dividend",NA,1985
"12842",NA,58.8980970983409,"Early-demographic dividend",NA,1986
"12843",NA,59.3249265263019,"Early-demographic dividend",NA,1987
"12844",NA,59.7476666542429,"Early-demographic dividend",NA,1988
"12845",NA,60.1747901655512,"Early-demographic dividend",NA,1989
"12846",NA,60.6063779434956,"Early-demographic dividend",NA,1990
"12847",NA,61.034422270954,"Early-demographic dividend",NA,1991
"12848",NA,61.4623591908147,"Early-demographic dividend",NA,1992
"12849",NA,61.8904238240541,"Early-demographic dividend",NA,1993
"12850",NA,62.3100343074224,"Early-demographic dividend",NA,1994
"12851",NA,62.7153843521078,"Early-demographic dividend",NA,1995
"12852",NA,63.1040276401407,"Early-demographic dividend",NA,1996
"12853",NA,63.4722218123467,"Early-demographic dividend",NA,1997
"12854",NA,63.8233016310635,"Early-demographic dividend",NA,1998
"12855",NA,64.1605837957118,"Early-demographic dividend",NA,1999
"12856",NA,64.486328733951,"Early-demographic dividend",NA,2000
"12857",NA,64.8064544848709,"Early-demographic dividend",NA,2001
"12858",NA,65.1248590863882,"Early-demographic dividend",NA,2002
"12859",NA,45.2089353938737,"Early-demographic dividend",NA,1960
"12860",NA,45.8769062084218,"Early-demographic dividend",NA,1961
"12861",NA,46.4853638524438,"Early-demographic dividend",NA,1962
"12862",NA,47.0334162395022,"Early-demographic dividend",NA,1963
"12863",NA,47.6354631685996,"Early-demographic dividend",NA,1964
"12864",NA,48.2305886946415,"Early-demographic dividend",NA,1965
"12865",NA,48.8678075255205,"Early-demographic dividend",NA,1966
"12866",NA,49.4321043837463,"Early-demographic dividend",NA,1967
"12867",NA,49.9781546284324,"Early-demographic dividend",NA,1968
"12868",NA,50.5098938582156,"Early-demographic dividend",NA,1969
"12869",NA,65.4486726009982,"Early-demographic dividend",NA,2003
"12870",NA,65.7809276635283,"Early-demographic dividend",NA,2004
"12871",NA,66.1237392220929,"Early-demographic dividend",NA,2005
"12872",NA,66.4808012654281,"Early-demographic dividend",NA,2006
"12873",NA,66.8474389634368,"Early-demographic dividend",NA,2007
"12874",NA,67.2202619680242,"Early-demographic dividend",NA,2008
"12875",NA,67.5941237565605,"Early-demographic dividend",NA,2009
"12876",NA,67.9613477249974,"Early-demographic dividend",NA,2010
"12877",NA,68.3153771846095,"Early-demographic dividend",NA,2011
"12878",NA,68.6518554966711,"Early-demographic dividend",NA,2012
"12879",NA,68.9675396210703,"Early-demographic dividend",NA,2013
"12880",NA,69.259561178149,"Early-demographic dividend",NA,2014
"12881",NA,69.5277901295032,"Early-demographic dividend",NA,2015
"12882",NA,NA,"Early-demographic dividend",NA,2016
"12883",NA,50.2918449766108,"Late-demographic dividend",NA,1960
"12884",NA,50.7878331305201,"Late-demographic dividend",NA,1961
"12885",NA,51.4222234214109,"Late-demographic dividend",NA,1962
"12886",NA,52.2859861591436,"Late-demographic dividend",NA,1963
"12887",NA,53.3843128358321,"Late-demographic dividend",NA,1964
"12888",NA,74.4444519636075,"Late-demographic dividend",NA,2010
"12889",NA,54.6796790867585,"Late-demographic dividend",NA,1965
"12890",NA,56.0484529994326,"Late-demographic dividend",NA,1966
"12891",NA,57.3988922037182,"Late-demographic dividend",NA,1967
"12892",NA,58.6799067258435,"Late-demographic dividend",NA,1968
"12893",NA,59.7805484708615,"Late-demographic dividend",NA,1969
"12894",NA,60.760468236695,"Late-demographic dividend",NA,1970
"12895",NA,61.5803757228475,"Late-demographic dividend",NA,1971
"12896",NA,62.3030122624716,"Late-demographic dividend",NA,1972
"12897",NA,72.3141204927933,"Late-demographic dividend",NA,2003
"12898",NA,72.6817801132971,"Late-demographic dividend",NA,2004
"12899",NA,72.9909275184256,"Late-demographic dividend",NA,2005
"12900",NA,74.7136723232541,"Late-demographic dividend",NA,2011
"12901",NA,74.9243995812084,"Late-demographic dividend",NA,2012
"12902",NA,75.1454613452265,"Late-demographic dividend",NA,2013
"12903",NA,75.3391493195752,"Late-demographic dividend",NA,2014
"12904",NA,75.5228823490492,"Late-demographic dividend",NA,2015
"12905",NA,NA,"Late-demographic dividend",NA,2016
"12906",NA,62.9679774748914,"Late-demographic dividend",NA,1973
"12907",NA,63.6120276441851,"Late-demographic dividend",NA,1974
"12908",NA,64.139777755845,"Late-demographic dividend",NA,1975
"12909",NA,64.6856614621192,"Late-demographic dividend",NA,1976
"12910",NA,70.2484185525023,"Late-demographic dividend",NA,1997
"12911",NA,70.5914259132413,"Late-demographic dividend",NA,1998
"12912",NA,70.8760216198319,"Late-demographic dividend",NA,1999
"12913",NA,71.2272601153028,"Late-demographic dividend",NA,2000
"12914",NA,71.6062564481664,"Late-demographic dividend",NA,2001
"12915",NA,71.9623918690347,"Late-demographic dividend",NA,2002
"12916",NA,73.3516522142746,"Late-demographic dividend",NA,2006
"12917",NA,73.6659887018272,"Late-demographic dividend",NA,2007
"12918",NA,73.9337022266699,"Late-demographic dividend",NA,2008
"12919",NA,74.2200726294202,"Late-demographic dividend",NA,2009
"12920",NA,69.561744702566,"Late-demographic dividend",NA,1995
"12921",NA,69.8924393840868,"Late-demographic dividend",NA,1996
"12922",NA,65.1915703499558,"Late-demographic dividend",NA,1977
"12923",NA,65.6622565688372,"Late-demographic dividend",NA,1978
"12924",NA,68.7683235671225,"Late-demographic dividend",NA,1988
"12925",NA,69.1998440880668,"Late-demographic dividend",NA,1992
"12926",NA,69.2096985004888,"Late-demographic dividend",NA,1993
"12927",NA,69.3400520115625,"Late-demographic dividend",NA,1994
"12928",NA,67.2143454384852,"Late-demographic dividend",NA,1982
"12929",NA,67.493643059199,"Late-demographic dividend",NA,1983
"12930",NA,67.7204336636048,"Late-demographic dividend",NA,1984
"12931",NA,68.0116638002997,"Late-demographic dividend",NA,1985
"12932",NA,68.9088245365054,"Late-demographic dividend",NA,1989
"12933",NA,69.0472843721669,"Late-demographic dividend",NA,1990
"12934",NA,69.1732457948146,"Late-demographic dividend",NA,1991
"12935",NA,66.8484325040425,"Late-demographic dividend",NA,1981
"12936",NA,68.3709388525978,"Late-demographic dividend",NA,1986
"12937",NA,68.5764525675209,"Late-demographic dividend",NA,1987
"12938",NA,66.0715903188053,"Late-demographic dividend",NA,1979
"12939",NA,66.4548525152657,"Late-demographic dividend",NA,1980
"12940",NA,77.9176504192601,"Post-demographic dividend",NA,2003
"12941",NA,78.3558044029501,"Post-demographic dividend",NA,2004
"12942",NA,78.4489861926515,"Post-demographic dividend",NA,2005
"12943",NA,78.7720926547485,"Post-demographic dividend",NA,2006
"12944",NA,79.0249115994255,"Post-demographic dividend",NA,2007
"12945",NA,79.1720568530583,"Post-demographic dividend",NA,2008
"12946",NA,79.4940580417837,"Post-demographic dividend",NA,2009
"12947",NA,79.7084119820281,"Post-demographic dividend",NA,2010
"12948",NA,79.9757773178753,"Post-demographic dividend",NA,2011
"12949",NA,80.1077393212286,"Post-demographic dividend",NA,2012
"12950",NA,80.2944818948296,"Post-demographic dividend",NA,2013
"12951",NA,80.5272135954698,"Post-demographic dividend",NA,2014
"12952",NA,80.6464623427842,"Post-demographic dividend",NA,2015
"12953",NA,NA,"Post-demographic dividend",NA,2016
"12954",NA,69.8689400155057,"Post-demographic dividend",NA,1965
"12955",NA,70.1217106386949,"Post-demographic dividend",NA,1966
"12956",NA,70.3711661303637,"Post-demographic dividend",NA,1967
"12957",NA,72.9395401289897,"Post-demographic dividend",NA,1978
"12958",NA,70.3012401222599,"Post-demographic dividend",NA,1968
"12959",NA,70.5050394715177,"Post-demographic dividend",NA,1969
"12960",NA,70.8294189204104,"Post-demographic dividend",NA,1970
"12961",NA,71.1043139856641,"Post-demographic dividend",NA,1971
"12962",NA,71.341136414526,"Post-demographic dividend",NA,1972
"12963",NA,71.5020339362224,"Post-demographic dividend",NA,1973
"12964",NA,71.8809494174443,"Post-demographic dividend",NA,1974
"12965",NA,72.2289883934405,"Post-demographic dividend",NA,1975
"12966",NA,72.464305729524,"Post-demographic dividend",NA,1976
"12967",NA,72.8037263103824,"Post-demographic dividend",NA,1977
"12968",NA,73.2331139445552,"Post-demographic dividend",NA,1979
"12969",NA,73.2645077634715,"Post-demographic dividend",NA,1980
"12970",NA,73.5822411290132,"Post-demographic dividend",NA,1981
"12971",NA,73.901935328359,"Post-demographic dividend",NA,1982
"12972",NA,74.0120747671997,"Post-demographic dividend",NA,1983
"12973",NA,74.3058261741768,"Post-demographic dividend",NA,1984
"12974",NA,74.4451974485459,"Post-demographic dividend",NA,1985
"12975",NA,74.6944866083332,"Post-demographic dividend",NA,1986
"12976",NA,74.9879994361289,"Post-demographic dividend",NA,1987
"12977",NA,75.0857233003013,"Post-demographic dividend",NA,1988
"12978",NA,75.3390241500938,"Post-demographic dividend",NA,1989
"12979",NA,75.4658241433411,"Post-demographic dividend",NA,1990
"12980",NA,75.5652116382348,"Post-demographic dividend",NA,1991
"12981",NA,75.7959460391216,"Post-demographic dividend",NA,1992
"12982",NA,75.8067285888693,"Post-demographic dividend",NA,1993
"12983",NA,76.0576283895001,"Post-demographic dividend",NA,1994
"12984",NA,76.0785694172264,"Post-demographic dividend",NA,1995
"12985",NA,76.417591124495,"Post-demographic dividend",NA,1996
"12986",NA,76.751764135713,"Post-demographic dividend",NA,1997
"12987",NA,76.96413270902,"Post-demographic dividend",NA,1998
"12988",NA,77.1236932651651,"Post-demographic dividend",NA,1999
"12989",NA,77.3620395356634,"Post-demographic dividend",NA,2000
"12990",NA,77.6678100239923,"Post-demographic dividend",NA,2001
"12991",NA,77.7918545039797,"Post-demographic dividend",NA,2002
"12992",NA,68.7291254615347,"Post-demographic dividend",NA,1960
"12993",NA,69.1354688284,"Post-demographic dividend",NA,1961
"12994",NA,69.1444824981231,"Post-demographic dividend",NA,1962
"12995",NA,69.3577963662317,"Post-demographic dividend",NA,1963
"12996",NA,69.7731336526263,"Post-demographic dividend",NA,1964
"12997","VCT",66.7546097560976,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1978
"12998","VCT",72.8065853658537,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",2013
"12999","VCT",68.7072926829268,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1984
"13000","VCT",67.725512195122,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1981
"13001","VCT",68.0734390243902,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1982
"13002","VCT",68.4035365853659,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1983
"13003","VCT",73.0649512195122,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",2015
"13004","VCT",72.334243902439,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",2010
"13005","VCT",72.5070731707317,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",2011
"13006","VCT",72.939512195122,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",2014
"13007","VCT",66.4992682926829,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1977
"13008","VCT",69.8879756097561,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1989
"13009","VCT",67.0483658536585,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1979
"13010","VCT",67.3764146341463,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1980
"13011","VCT",71.4546097560976,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",2006
"13012","VCT",71.6922926829268,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",2007
"13013","VCT",71.9231219512195,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",2008
"13014","VCT",72.1389268292683,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",2009
"13015","VCT",72.6626341463415,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",2012
"13016","VCT",65.4689756097561,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1972
"13017","VCT",NA,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",2016
"13018","VCT",66.0868048780488,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1975
"13019","VCT",66.2798536585366,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1976
"13020","VCT",69.6836097560976,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1988
"13021","VCT",70.8445365853659,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",2003
"13022","VCT",71.0166829268293,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",2004
"13023","VCT",71.2242926829268,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",2005
"13024","VCT",70.2338536585366,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1991
"13025","VCT",70.3635365853659,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1992
"13026","VCT",70.462,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1993
"13027","VCT",70.5306341463415,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1994
"13028","VCT",64.8425365853659,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1970
"13029","VCT",65.1831463414634,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1971
"13030","VCT",65.7040487804878,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1973
"13031","VCT",65.9024390243903,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1974
"13032","VCT",69.4650731707317,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1987
"13033","VCT",70.7130243902439,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",2002
"13034","VCT",70.6241951219512,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",2001
"13035","VCT",58.8076341463415,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1961
"13036","VCT",70.0740975609756,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1990
"13037","VCT",62.3479756097561,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1965
"13038","VCT",62.9703414634146,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1966
"13039","VCT",63.5152682926829,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1967
"13040","VCT",64.0047317073171,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1968
"13041","VCT",70.5718780487805,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1995
"13042","VCT",70.5861463414634,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1996
"13043","VCT",68.9828536585366,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1985
"13044","VCT",69.2323658536586,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1986
"13045","VCT",70.5711951219512,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1998
"13046","VCT",70.5642682926829,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1999
"13047","VCT",70.577,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",2000
"13048","VCT",57.7208048780488,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1960
"13049","VCT",61.6211463414634,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1964
"13050","VCT",59.8381951219512,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1962
"13051","VCT",60.7823902439024,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1963
"13052","VCT",70.5825365853659,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1997
"13053","VCT",64.4471951219512,"St. Vincent and the Grenadines","Latin America & Caribbean (all income levels)",1969
"13054","VEN",63.1118292682927,"Venezuela, RB","Latin America & Caribbean (all income levels)",1967
"13055","VEN",64.1416341463415,"Venezuela, RB","Latin America & Caribbean (all income levels)",1969
"13056","VEN",70.6562195121951,"Venezuela, RB","Latin America & Caribbean (all income levels)",1994
"13057","VEN",63.630243902439,"Venezuela, RB","Latin America & Caribbean (all income levels)",1968
"13058","VEN",59.2851219512195,"Venezuela, RB","Latin America & Caribbean (all income levels)",1960
"13059","VEN",59.8625609756098,"Venezuela, RB","Latin America & Caribbean (all income levels)",1961
"13060","VEN",60.4303170731707,"Venezuela, RB","Latin America & Caribbean (all income levels)",1962
"13061","VEN",60.9858292682927,"Venezuela, RB","Latin America & Caribbean (all income levels)",1963
"13062","VEN",72.5756097560976,"Venezuela, RB","Latin America & Caribbean (all income levels)",2001
"13063","VEN",62.0620731707317,"Venezuela, RB","Latin America & Caribbean (all income levels)",1965
"13064","VEN",62.5888048780488,"Venezuela, RB","Latin America & Caribbean (all income levels)",1966
"13065","VEN",73.0864390243903,"Venezuela, RB","Latin America & Caribbean (all income levels)",2004
"13066","VEN",73.2038292682927,"Venezuela, RB","Latin America & Caribbean (all income levels)",2005
"13067","VEN",73.3020487804878,"Venezuela, RB","Latin America & Caribbean (all income levels)",2006
"13068","VEN",70.1880243902439,"Venezuela, RB","Latin America & Caribbean (all income levels)",1992
"13069","VEN",70.4094390243903,"Venezuela, RB","Latin America & Caribbean (all income levels)",1993
"13070","VEN",70.9269268292683,"Venezuela, RB","Latin America & Caribbean (all income levels)",1995
"13071","VEN",71.2157073170732,"Venezuela, RB","Latin America & Caribbean (all income levels)",1996
"13072","VEN",71.5122682926829,"Venezuela, RB","Latin America & Caribbean (all income levels)",1997
"13073","VEN",71.8053902439025,"Venezuela, RB","Latin America & Caribbean (all income levels)",1998
"13074","VEN",72.0862682926829,"Venezuela, RB","Latin America & Caribbean (all income levels)",1999
"13075","VEN",72.3461219512195,"Venezuela, RB","Latin America & Caribbean (all income levels)",2000
"13076","VEN",61.5290731707317,"Venezuela, RB","Latin America & Caribbean (all income levels)",1964
"13077","VEN",72.9445609756098,"Venezuela, RB","Latin America & Caribbean (all income levels)",2003
"13078","VEN",67.0308536585366,"Venezuela, RB","Latin America & Caribbean (all income levels)",1976
"13079","VEN",67.3361951219512,"Venezuela, RB","Latin America & Caribbean (all income levels)",1977
"13080","VEN",67.6281707317073,"Venezuela, RB","Latin America & Caribbean (all income levels)",1978
"13081","VEN",67.9082682926829,"Venezuela, RB","Latin America & Caribbean (all income levels)",1979
"13082","VEN",68.174,"Venezuela, RB","Latin America & Caribbean (all income levels)",1980
"13083","VEN",64.6390975609756,"Venezuela, RB","Latin America & Caribbean (all income levels)",1970
"13084","VEN",65.114756097561,"Venezuela, RB","Latin America & Caribbean (all income levels)",1971
"13085","VEN",65.5621463414634,"Venezuela, RB","Latin America & Caribbean (all income levels)",1972
"13086","VEN",65.9763414634146,"Venezuela, RB","Latin America & Caribbean (all income levels)",1973
"13087","VEN",66.3573658536586,"Venezuela, RB","Latin America & Caribbean (all income levels)",1974
"13088","VEN",73.571512195122,"Venezuela, RB","Latin America & Caribbean (all income levels)",2009
"13089","VEN",73.6751463414634,"Venezuela, RB","Latin America & Caribbean (all income levels)",2010
"13090","VEN",72.7752682926829,"Venezuela, RB","Latin America & Caribbean (all income levels)",2002
"13091","VEN",69.5603170731708,"Venezuela, RB","Latin America & Caribbean (all income levels)",1988
"13092","VEN",69.6871707317073,"Venezuela, RB","Latin America & Caribbean (all income levels)",1989
"13093","VEN",69.8286097560976,"Venezuela, RB","Latin America & Caribbean (all income levels)",1990
"13094","VEN",69.9944146341464,"Venezuela, RB","Latin America & Caribbean (all income levels)",1991
"13095","VEN",74.391512195122,"Venezuela, RB","Latin America & Caribbean (all income levels)",2015
"13096","VEN",NA,"Venezuela, RB","Latin America & Caribbean (all income levels)",2016
"13097","VEN",68.4204146341464,"Venezuela, RB","Latin America & Caribbean (all income levels)",1981
"13098","VEN",68.6445365853659,"Venezuela, RB","Latin America & Caribbean (all income levels)",1982
"13099","VEN",73.3904146341464,"Venezuela, RB","Latin America & Caribbean (all income levels)",2007
"13100","VEN",73.4782682926829,"Venezuela, RB","Latin America & Caribbean (all income levels)",2008
"13101","VEN",69.3120243902439,"Venezuela, RB","Latin America & Caribbean (all income levels)",1986
"13102","VEN",74.0704146341464,"Venezuela, RB","Latin America & Caribbean (all income levels)",2013
"13103","VEN",66.7072195121951,"Venezuela, RB","Latin America & Caribbean (all income levels)",1975
"13104","VEN",73.7941951219512,"Venezuela, RB","Latin America & Caribbean (all income levels)",2011
"13105","VEN",73.926243902439,"Venezuela, RB","Latin America & Caribbean (all income levels)",2012
"13106","VEN",69.1748536585366,"Venezuela, RB","Latin America & Caribbean (all income levels)",1985
"13107","VEN",74.2261463414634,"Venezuela, RB","Latin America & Caribbean (all income levels)",2014
"13108","VEN",68.8433414634146,"Venezuela, RB","Latin America & Caribbean (all income levels)",1983
"13109","VEN",69.0197804878049,"Venezuela, RB","Latin America & Caribbean (all income levels)",1984
"13110","VEN",69.4382195121951,"Venezuela, RB","Latin America & Caribbean (all income levels)",1987
"13111",NA,NA,"British Virgin Islands",NA,1970
"13112",NA,NA,"British Virgin Islands",NA,1971
"13113",NA,NA,"British Virgin Islands",NA,1972
"13114",NA,NA,"British Virgin Islands",NA,1973
"13115",NA,NA,"British Virgin Islands",NA,1974
"13116",NA,NA,"British Virgin Islands",NA,1975
"13117",NA,NA,"British Virgin Islands",NA,1976
"13118",NA,NA,"British Virgin Islands",NA,1977
"13119",NA,NA,"British Virgin Islands",NA,1978
"13120",NA,NA,"British Virgin Islands",NA,1979
"13121",NA,NA,"British Virgin Islands",NA,1980
"13122",NA,NA,"British Virgin Islands",NA,1981
"13123",NA,NA,"British Virgin Islands",NA,1982
"13124",NA,NA,"British Virgin Islands",NA,1983
"13125",NA,NA,"British Virgin Islands",NA,1984
"13126",NA,NA,"British Virgin Islands",NA,1985
"13127",NA,NA,"British Virgin Islands",NA,1986
"13128",NA,NA,"British Virgin Islands",NA,1987
"13129",NA,NA,"British Virgin Islands",NA,1988
"13130",NA,NA,"British Virgin Islands",NA,1989
"13131",NA,NA,"British Virgin Islands",NA,1990
"13132",NA,NA,"British Virgin Islands",NA,1991
"13133",NA,NA,"British Virgin Islands",NA,1992
"13134",NA,NA,"British Virgin Islands",NA,1993
"13135",NA,NA,"British Virgin Islands",NA,1994
"13136",NA,NA,"British Virgin Islands",NA,1995
"13137",NA,NA,"British Virgin Islands",NA,1996
"13138",NA,NA,"British Virgin Islands",NA,1997
"13139",NA,NA,"British Virgin Islands",NA,1998
"13140",NA,NA,"British Virgin Islands",NA,1999
"13141",NA,NA,"British Virgin Islands",NA,2000
"13142",NA,NA,"British Virgin Islands",NA,2001
"13143",NA,NA,"British Virgin Islands",NA,2002
"13144",NA,NA,"British Virgin Islands",NA,2003
"13145",NA,NA,"British Virgin Islands",NA,2004
"13146",NA,NA,"British Virgin Islands",NA,2005
"13147",NA,NA,"British Virgin Islands",NA,2006
"13148",NA,NA,"British Virgin Islands",NA,2007
"13149",NA,NA,"British Virgin Islands",NA,2008
"13150",NA,NA,"British Virgin Islands",NA,2009
"13151",NA,NA,"British Virgin Islands",NA,2010
"13152",NA,NA,"British Virgin Islands",NA,2011
"13153",NA,NA,"British Virgin Islands",NA,2012
"13154",NA,NA,"British Virgin Islands",NA,2013
"13155",NA,NA,"British Virgin Islands",NA,2014
"13156",NA,NA,"British Virgin Islands",NA,2015
"13157",NA,NA,"British Virgin Islands",NA,2016
"13158",NA,NA,"British Virgin Islands",NA,1965
"13159",NA,NA,"British Virgin Islands",NA,1966
"13160",NA,NA,"British Virgin Islands",NA,1967
